,hhcode,Province,Region,PSU,itc,v1,psu,weight,district,stratum,code
95586,2502101001.0,Punjab,Urban,25021010.0,telecom,9600.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95587,2502101001.0,Punjab,Urban,25021010.0,bread_basic,150.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95588,2502101002.0,Punjab,Urban,25021010.0,bread_other,140.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95589,2502101002.0,Punjab,Urban,25021010.0,men_clothing,2000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95590,2502101002.0,Punjab,Urban,25021010.0,Unknown,3000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95591,2502101002.0,Punjab,Urban,25021010.0,women_clothing,1000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95592,2502101002.0,Punjab,Urban,25021010.0,medical,6000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95593,2502101002.0,Punjab,Urban,25021010.0,medical,2000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95594,2502101002.0,Punjab,Urban,25021010.0,fuel,45000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95595,2502101002.0,Punjab,Urban,25021010.0,transport,5000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95596,2502101002.0,Punjab,Urban,25021010.0,telecom,15000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95597,2502101002.0,Punjab,Urban,25021010.0,private_school,57000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95598,2502101002.0,Punjab,Urban,25021010.0,bread_basic,150.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95599,2502101004.0,Punjab,Urban,25021010.0,bread_other,325.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95600,2502101004.0,Punjab,Urban,25021010.0,men_clothing,20000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95601,2502101004.0,Punjab,Urban,25021010.0,Unknown,6000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95602,2502101004.0,Punjab,Urban,25021010.0,women_clothing,5000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95603,2502101004.0,Punjab,Urban,25021010.0,servant_parttime,48000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95604,2502101004.0,Punjab,Urban,25021010.0,medical,10000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95605,2502101004.0,Punjab,Urban,25021010.0,transport,3000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95606,2502101004.0,Punjab,Urban,25021010.0,telecom,36000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95607,2502101004.0,Punjab,Urban,25021010.0,internet,18000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95608,2502101004.0,Punjab,Urban,25021010.0,govt_school,880.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95609,2502101004.0,Punjab,Urban,25021010.0,private_school,31100.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95610,2502101005.0,Punjab,Urban,25021010.0,bread_other,120.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95611,2502101005.0,Punjab,Urban,25021010.0,men_clothing,3000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95612,2502101005.0,Punjab,Urban,25021010.0,medical,4000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95613,2502101005.0,Punjab,Urban,25021010.0,transport,12000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95614,2502101005.0,Punjab,Urban,25021010.0,telecom,12000.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
95615,2502101005.0,Punjab,Urban,25021010.0,bread_basic,100.0,25021010.0,1841.1279956948097,2502,LAHORE,2502.0
